session_id,user_id,group,session_start,session_length,watched,watch_completion,clicks_before_watch,device_type,content_type,genre,time_of_day,bounce_reason
3825,855,B,2024-01-18 23:00:00,23.37,1,0,1,Laptop,Movie,Drama,Night,
3826,548,B,2024-01-19 04:00:00,9.4,1,1,0,Laptop,Movie,Horror,Morning,
3827,744,B,2024-01-30 16:00:00,8.04,1,1,2,Mobile,Movie,Action,Afternoon,
3828,815,B,2024-03-12 04:00:00,16.27,1,0,0,TV,Series,Drama,Morning,
3829,300,A,2024-03-23 21:00:00,16.74,1,0,0,TV,Movie,Horror,Night,
3830,945,A,2024-01-04 03:00:00,17.18,0,0,0,Laptop,Series,Drama,Morning,UI Confusion
3831,655,B,2024-02-24 17:00:00,15.22,1,1,1,Mobile,Series,Thriller,Evening,
3832,278,A,2024-03-28 07:00:00,13.07,1,0,5,TV,Movie,Action,Morning,
3833,766,B,2024-02-20 10:00:00,6.85,1,0,2,TV,Series,Action,Morning,
3834,998,B,2024-01-18 06:00:00,16.83,1,1,3,Mobile,Series,Action,Morning,
3835,448,B,2024-03-07 01:00:00,20.26,1,1,4,TV,Series,Thriller,Morning,
3836,129,A,2024-02-23 07:00:00,10.05,1,0,3,Mobile,Movie,Thriller,Morning,
3837,673,B,2024-02-18 00:00:00,12.97,1,0,5,Mobile,Series,Action,Morning,
3838,191,A,2024-02-23 09:00:00,13.67,1,1,2,Mobile,Movie,Drama,Morning,
3839,188,B,2024-02-12 00:00:00,17.02,0,0,0,Mobile,Movie,Action,Morning,Playback Error
3840,909,B,2024-01-28 02:00:00,11.75,0,0,2,Laptop,Series,Horror,Morning,UI Confusion
3841,51,B,2024-02-19 05:00:00,11.76,1,0,3,Mobile,Series,Horror,Morning,
3842,139,A,2024-03-30 03:00:00,18.99,1,0,2,TV,Movie,Sci-Fi,Morning,
3843,528,B,2024-01-27 05:00:00,19.67,1,0,4,Mobile,Series,Drama,Morning,
3844,226,A,2024-01-05 02:00:00,12.8,0,0,3,Mobile,Series,Horror,Morning,Preview Too Short
3845,396,B,2024-02-01 07:00:00,13.89,1,0,3,Mobile,Movie,Sci-Fi,Morning,
3846,950,A,2024-02-14 23:00:00,11.99,1,1,3,TV,Movie,Horror,Night,
3847,242,A,2024-01-07 17:00:00,5.0,1,0,1,Mobile,Movie,Comedy,Evening,
3848,598,B,2024-02-27 21:00:00,7.71,0,0,1,Mobile,Series,Horror,Night,UI Confusion
3849,203,B,2024-03-12 05:00:00,10.29,1,0,3,TV,Movie,Comedy,Morning,
3850,835,B,2024-01-28 06:00:00,9.61,1,1,5,TV,Movie,Horror,Morning,
3851,673,B,2024-01-13 23:00:00,19.32,1,0,2,Mobile,Series,Action,Night,
3852,301,B,2024-01-05 12:00:00,16.95,0,0,3,TV,Series,Comedy,Afternoon,No Interest
3853,117,B,2024-01-28 06:00:00,14.23,1,0,2,Laptop,Series,Drama,Morning,
3854,496,A,2024-03-13 10:00:00,16.6,1,0,2,TV,Movie,Thriller,Morning,
3855,883,A,2024-03-01 10:00:00,13.6,1,1,2,Mobile,Movie,Action,Morning,
3856,95,A,2024-03-12 19:00:00,12.75,1,1,1,Laptop,Series,Drama,Evening,
3857,555,B,2024-03-11 19:00:00,15.56,1,1,1,Mobile,Series,Comedy,Evening,
3858,408,A,2024-02-25 07:00:00,20.18,1,0,4,Mobile,Movie,Drama,Morning,
3859,120,B,2024-02-28 23:00:00,19.32,1,0,1,TV,Movie,Action,Night,
3860,696,A,2024-01-02 17:00:00,10.41,1,1,4,TV,Series,Drama,Evening,
3861,704,B,2024-03-03 20:00:00,10.5,0,0,0,Mobile,Series,Comedy,Evening,UI Confusion
3862,476,B,2024-02-07 21:00:00,11.7,1,1,4,Mobile,Movie,Thriller,Night,
3863,166,A,2024-03-07 17:00:00,5.34,0,0,1,TV,Movie,Drama,Evening,Playback Error
3864,485,B,2024-03-27 23:00:00,12.0,0,0,2,Mobile,Movie,Horror,Night,Preview Too Short
3865,340,A,2024-01-01 23:00:00,6.07,1,1,0,Laptop,Movie,Horror,Night,
3866,110,A,2024-02-14 14:00:00,9.71,1,0,0,TV,Movie,Horror,Afternoon,
3867,96,B,2024-02-08 06:00:00,17.3,1,1,2,Laptop,Series,Drama,Morning,
3868,620,B,2024-02-12 08:00:00,12.06,1,1,1,TV,Movie,Action,Morning,
3869,941,B,2024-02-20 09:00:00,14.83,1,1,2,Mobile,Series,Horror,Morning,
3870,405,B,2024-01-04 14:00:00,9.71,1,1,0,TV,Series,Drama,Afternoon,
3871,222,B,2024-02-11 10:00:00,9.53,1,1,2,TV,Movie,Comedy,Morning,
3872,580,A,2024-03-04 05:00:00,17.09,0,0,4,Laptop,Series,Action,Morning,UI Confusion
3873,226,A,2024-02-03 12:00:00,8.23,1,1,0,Mobile,Movie,Thriller,Afternoon,
3874,831,A,2024-02-19 19:00:00,11.75,1,1,1,Laptop,Movie,Comedy,Evening,
3875,932,A,2024-02-16 16:00:00,5.93,1,1,2,Mobile,Movie,Comedy,Afternoon,
3876,541,B,2024-02-21 04:00:00,17.98,0,0,3,Mobile,Series,Drama,Morning,Playback Error
3877,404,A,2024-01-16 01:00:00,16.38,1,0,1,Mobile,Series,Sci-Fi,Morning,
3878,655,A,2024-03-05 07:00:00,14.8,1,1,0,Mobile,Series,Drama,Morning,
3879,523,B,2024-03-02 15:00:00,8.55,1,0,1,Mobile,Movie,Drama,Afternoon,
3880,284,B,2024-01-16 10:00:00,20.46,0,0,0,Laptop,Series,Comedy,Morning,Preview Too Short
3881,951,B,2024-02-08 22:00:00,12.64,0,0,2,Mobile,Movie,Drama,Night,Playback Error
3882,926,A,2024-03-17 20:00:00,18.29,1,1,1,TV,Series,Horror,Evening,
3883,609,A,2024-02-05 05:00:00,9.92,1,0,1,TV,Series,Drama,Morning,
3884,882,B,2024-03-11 07:00:00,14.54,1,0,0,Mobile,Series,Horror,Morning,
3885,121,B,2024-01-19 08:00:00,20.88,1,0,2,TV,Movie,Drama,Morning,
3886,20,A,2024-01-16 14:00:00,12.4,0,0,3,Mobile,Movie,Comedy,Afternoon,Playback Error
3887,558,B,2024-03-05 15:00:00,9.65,0,0,1,Laptop,Movie,Horror,Afternoon,UI Confusion
3888,710,B,2024-03-22 13:00:00,7.89,1,1,1,Mobile,Movie,Action,Afternoon,
3889,247,B,2024-03-23 21:00:00,9.11,1,1,2,TV,Series,Sci-Fi,Night,
3890,415,B,2024-01-01 05:00:00,9.98,1,0,2,Mobile,Movie,Drama,Morning,
3891,385,B,2024-02-15 21:00:00,11.31,0,0,4,Laptop,Movie,Thriller,Night,UI Confusion
3892,891,A,2024-03-28 11:00:00,15.5,1,0,2,TV,Movie,Comedy,Morning,
3893,534,B,2024-02-03 02:00:00,10.03,0,0,0,Mobile,Movie,Comedy,Morning,Preview Too Short
3894,130,A,2024-01-01 08:00:00,11.39,1,0,2,TV,Movie,Action,Morning,
3895,194,A,2024-03-30 09:00:00,5.0,1,1,0,TV,Series,Thriller,Morning,
3896,485,A,2024-02-23 18:00:00,7.08,1,0,2,Mobile,Movie,Drama,Evening,
3897,281,A,2024-02-04 16:00:00,10.15,1,1,1,Mobile,Movie,Comedy,Afternoon,
3898,30,B,2024-03-11 17:00:00,12.99,1,1,5,Laptop,Series,Horror,Evening,
3899,185,B,2024-03-29 21:00:00,17.88,1,1,1,Mobile,Series,Horror,Night,
3900,692,B,2024-03-19 04:00:00,13.63,1,1,0,TV,Movie,Action,Morning,
3901,75,A,2024-01-05 22:00:00,18.59,0,0,1,Mobile,Movie,Action,Night,Preview Too Short
3902,487,A,2024-03-15 10:00:00,12.11,1,0,4,TV,Series,Drama,Morning,
3903,360,A,2024-02-10 05:00:00,6.67,0,0,2,Laptop,Movie,Horror,Morning,Preview Too Short
3904,29,A,2024-02-18 23:00:00,10.76,1,0,3,Mobile,Movie,Action,Night,
3905,76,B,2024-03-15 23:00:00,14.49,1,1,3,Laptop,Movie,Drama,Night,
3906,488,B,2024-01-28 20:00:00,13.65,1,1,0,Mobile,Movie,Comedy,Evening,
3907,542,A,2024-01-29 20:00:00,13.54,0,0,2,Mobile,Series,Horror,Evening,Playback Error
3908,292,B,2024-02-25 08:00:00,12.22,0,0,2,Mobile,Series,Horror,Morning,No Interest
3909,760,A,2024-01-26 06:00:00,20.17,0,0,1,TV,Movie,Thriller,Morning,Preview Too Short
3910,606,B,2024-02-19 05:00:00,21.07,0,0,2,Laptop,Series,Thriller,Morning,No Interest
3911,715,B,2024-01-18 16:00:00,13.14,1,1,2,Laptop,Movie,Horror,Afternoon,
3912,189,A,2024-03-12 11:00:00,8.38,0,0,3,Mobile,Movie,Drama,Morning,No Interest
3913,657,A,2024-03-24 23:00:00,11.59,1,0,0,Mobile,Series,Drama,Night,
3914,603,A,2024-03-24 14:00:00,16.05,1,1,0,Laptop,Series,Action,Afternoon,
3915,25,B,2024-03-22 23:00:00,19.67,1,1,1,Mobile,Series,Action,Night,
3916,82,A,2024-01-11 14:00:00,17.26,1,1,1,TV,Movie,Drama,Afternoon,
3917,60,A,2024-03-01 18:00:00,16.48,1,1,2,Mobile,Series,Drama,Evening,
3918,83,B,2024-03-12 07:00:00,13.46,1,0,0,Mobile,Series,Action,Morning,
3919,459,A,2024-01-06 01:00:00,5.0,1,0,1,Mobile,Movie,Thriller,Morning,
3920,833,A,2024-03-16 02:00:00,16.37,1,1,3,Mobile,Series,Drama,Morning,
3921,381,A,2024-01-18 20:00:00,17.07,0,0,3,TV,Movie,Comedy,Evening,Preview Too Short
3922,547,B,2024-01-05 09:00:00,18.29,1,1,0,Mobile,Series,Sci-Fi,Morning,
3923,671,A,2024-03-08 21:00:00,6.22,1,0,1,Mobile,Movie,Thriller,Night,
3924,466,B,2024-03-21 03:00:00,14.33,0,0,1,TV,Series,Comedy,Morning,Preview Too Short
3925,360,A,2024-01-16 07:00:00,13.71,1,0,3,Laptop,Series,Thriller,Morning,
3926,963,A,2024-01-27 21:00:00,8.91,1,0,1,TV,Series,Thriller,Night,
3927,856,B,2024-01-09 10:00:00,7.89,1,1,1,Mobile,Movie,Action,Morning,
3928,848,A,2024-02-19 15:00:00,8.14,1,0,6,TV,Movie,Thriller,Afternoon,
3929,598,B,2024-02-06 22:00:00,11.0,1,1,2,TV,Movie,Thriller,Night,
3930,725,A,2024-02-13 06:00:00,14.76,1,1,2,Mobile,Series,Drama,Morning,
3931,729,B,2024-01-19 03:00:00,18.35,0,0,1,Mobile,Series,Comedy,Morning,Preview Too Short
3932,725,A,2024-01-17 01:00:00,14.5,0,0,2,TV,Movie,Comedy,Morning,Playback Error
3933,924,A,2024-01-14 06:00:00,14.05,0,0,3,TV,Movie,Drama,Morning,Preview Too Short
3934,430,B,2024-03-29 18:00:00,13.75,1,1,1,Mobile,Movie,Horror,Evening,
3935,793,A,2024-01-14 04:00:00,10.08,1,1,1,Mobile,Movie,Sci-Fi,Morning,
3936,642,A,2024-02-16 09:00:00,14.11,0,0,2,TV,Movie,Sci-Fi,Morning,Preview Too Short
3937,753,A,2024-01-16 06:00:00,13.71,1,1,2,TV,Movie,Action,Morning,
3938,2,A,2024-03-04 02:00:00,17.05,0,0,1,Laptop,Movie,Thriller,Morning,No Interest
3939,585,A,2024-03-15 08:00:00,12.73,1,1,5,TV,Series,Horror,Morning,
3940,382,A,2024-01-01 14:00:00,17.09,0,0,1,Laptop,Series,Drama,Afternoon,No Interest
3941,736,A,2024-01-18 02:00:00,15.01,1,1,1,Mobile,Movie,Drama,Morning,
3942,956,A,2024-01-22 17:00:00,12.93,0,0,1,TV,Movie,Action,Evening,UI Confusion
3943,794,A,2024-03-30 13:00:00,15.53,1,1,1,Mobile,Series,Horror,Afternoon,
3944,890,A,2024-02-06 15:00:00,10.3,0,0,3,Laptop,Series,Sci-Fi,Afternoon,UI Confusion
3945,140,A,2024-02-03 10:00:00,8.64,1,1,1,TV,Movie,Action,Morning,
3946,656,B,2024-01-22 04:00:00,7.61,1,1,0,Mobile,Series,Horror,Morning,
3947,699,A,2024-03-06 06:00:00,19.95,1,1,1,Laptop,Series,Thriller,Morning,
3948,51,A,2024-02-09 20:00:00,10.89,0,0,5,Mobile,Movie,Horror,Evening,Preview Too Short
3949,265,A,2024-03-25 03:00:00,15.02,1,0,2,TV,Movie,Sci-Fi,Morning,
3950,977,B,2024-02-08 17:00:00,10.73,0,0,2,TV,Movie,Sci-Fi,Evening,No Interest
3951,491,B,2024-02-06 22:00:00,14.8,1,1,3,Laptop,Series,Action,Night,
3952,732,A,2024-03-24 00:00:00,10.31,1,1,3,Mobile,Movie,Thriller,Morning,
3953,984,A,2024-02-01 21:00:00,8.31,1,1,2,Mobile,Movie,Sci-Fi,Night,
3954,131,A,2024-02-22 01:00:00,6.19,0,0,1,Mobile,Movie,Thriller,Morning,UI Confusion
3955,856,B,2024-01-21 08:00:00,9.32,1,1,0,Mobile,Series,Horror,Morning,
3956,861,A,2024-01-19 00:00:00,13.32,1,1,3,Mobile,Series,Sci-Fi,Morning,
3957,124,B,2024-03-26 22:00:00,20.67,0,0,1,TV,Movie,Sci-Fi,Night,No Interest
3958,522,B,2024-02-09 19:00:00,15.79,1,1,4,Laptop,Movie,Sci-Fi,Evening,
3959,29,A,2024-03-09 18:00:00,11.32,1,1,2,Mobile,Movie,Drama,Evening,
3960,149,B,2024-01-22 03:00:00,12.05,0,0,2,Laptop,Series,Drama,Morning,UI Confusion
3961,881,B,2024-02-26 04:00:00,20.04,1,1,0,TV,Series,Thriller,Morning,
3962,902,A,2024-01-04 09:00:00,11.74,0,0,3,TV,Movie,Action,Morning,No Interest
3963,74,B,2024-01-05 19:00:00,8.13,0,0,1,Mobile,Series,Action,Evening,Playback Error
3964,103,B,2024-01-12 04:00:00,14.76,0,0,1,Mobile,Movie,Sci-Fi,Morning,Playback Error
3965,312,B,2024-03-27 19:00:00,14.95,0,0,2,Mobile,Series,Horror,Evening,Playback Error
3966,22,A,2024-02-14 14:00:00,8.48,1,1,2,TV,Movie,Thriller,Afternoon,
3967,826,A,2024-03-27 16:00:00,6.95,1,1,2,Mobile,Movie,Action,Afternoon,
3968,17,A,2024-01-17 15:00:00,8.42,1,1,1,TV,Movie,Action,Afternoon,
3969,44,A,2024-01-31 20:00:00,11.73,0,0,1,TV,Movie,Sci-Fi,Evening,UI Confusion
3970,816,B,2024-03-02 10:00:00,8.77,1,1,1,Laptop,Series,Sci-Fi,Morning,
3971,447,A,2024-02-15 23:00:00,22.31,1,1,3,Mobile,Series,Horror,Night,
3972,604,A,2024-01-01 13:00:00,6.35,1,0,3,Laptop,Movie,Action,Afternoon,
3973,844,B,2024-03-29 10:00:00,14.33,1,1,2,Mobile,Movie,Thriller,Morning,
3974,336,B,2024-02-23 03:00:00,17.5,1,0,0,Laptop,Series,Sci-Fi,Morning,
3975,107,B,2024-03-12 16:00:00,11.63,1,1,3,TV,Movie,Thriller,Afternoon,
3976,891,A,2024-01-23 05:00:00,14.87,1,1,1,TV,Movie,Action,Morning,
3977,453,A,2024-02-01 04:00:00,9.74,0,0,2,Mobile,Movie,Comedy,Morning,No Interest
3978,560,A,2024-03-07 08:00:00,15.05,1,0,2,Mobile,Series,Thriller,Morning,
3979,26,B,2024-01-30 14:00:00,12.4,0,0,2,Mobile,Movie,Thriller,Afternoon,Playback Error
3980,315,B,2024-02-12 12:00:00,16.46,1,0,1,TV,Series,Action,Afternoon,
3981,748,A,2024-02-27 07:00:00,5.66,0,0,2,Laptop,Movie,Action,Morning,No Interest
3982,166,A,2024-01-29 22:00:00,11.33,1,0,3,Mobile,Movie,Comedy,Night,
3983,711,A,2024-01-06 19:00:00,5.48,1,0,0,TV,Series,Action,Evening,
3984,637,B,2024-02-25 00:00:00,21.08,1,1,1,Mobile,Movie,Action,Morning,
3985,499,A,2024-03-27 15:00:00,9.88,1,0,3,Mobile,Movie,Thriller,Afternoon,
3986,713,A,2024-01-03 11:00:00,16.35,0,0,2,Mobile,Movie,Horror,Morning,Preview Too Short
3987,500,B,2024-03-04 18:00:00,12.61,1,1,1,Mobile,Movie,Comedy,Evening,
3988,573,A,2024-01-21 18:00:00,11.82,0,0,3,TV,Movie,Drama,Evening,Playback Error
3989,844,A,2024-03-14 09:00:00,9.22,1,1,1,Mobile,Movie,Comedy,Morning,
3990,184,A,2024-01-28 17:00:00,11.31,1,0,0,Mobile,Series,Horror,Evening,
3991,526,A,2024-02-10 08:00:00,7.85,0,0,1,Laptop,Series,Comedy,Morning,Preview Too Short
3992,618,A,2024-01-18 11:00:00,20.02,1,1,1,TV,Movie,Thriller,Morning,
3993,956,A,2024-03-16 16:00:00,17.17,1,1,1,Laptop,Movie,Comedy,Afternoon,
3994,226,A,2024-02-16 19:00:00,17.27,1,1,1,TV,Series,Action,Evening,
3995,293,A,2024-03-18 08:00:00,11.35,0,0,1,Laptop,Movie,Action,Morning,No Interest
3996,29,A,2024-01-17 05:00:00,12.63,0,0,4,Laptop,Movie,Horror,Morning,No Interest
3997,171,B,2024-03-08 04:00:00,13.34,0,0,3,Mobile,Movie,Drama,Morning,Preview Too Short
3998,620,A,2024-03-05 15:00:00,15.6,1,0,1,Mobile,Series,Comedy,Afternoon,
3999,855,B,2024-03-22 19:00:00,13.41,1,1,1,Laptop,Series,Thriller,Evening,
4000,304,B,2024-03-10 19:00:00,21.18,1,1,0,TV,Series,Thriller,Evening,
4001,410,A,2024-01-20 03:00:00,16.09,0,0,2,Laptop,Movie,Sci-Fi,Morning,Preview Too Short
4002,797,B,2024-03-06 14:00:00,13.19,1,1,0,Mobile,Movie,Comedy,Afternoon,
4003,302,B,2024-02-06 17:00:00,14.34,1,0,3,Mobile,Movie,Thriller,Evening,
4004,237,B,2024-03-23 14:00:00,17.13,1,1,0,Mobile,Movie,Sci-Fi,Afternoon,
4005,229,A,2024-03-04 02:00:00,11.76,1,1,5,Mobile,Series,Action,Morning,
4006,780,B,2024-02-08 11:00:00,14.1,1,1,2,Mobile,Series,Comedy,Morning,
4007,445,B,2024-03-11 11:00:00,17.99,0,0,1,Mobile,Series,Action,Morning,UI Confusion
4008,55,B,2024-03-15 02:00:00,16.25,1,0,1,Laptop,Movie,Comedy,Morning,
4009,305,B,2024-01-27 10:00:00,8.45,0,0,2,Laptop,Movie,Action,Morning,Preview Too Short
4010,747,B,2024-02-28 05:00:00,18.26,1,1,0,Mobile,Series,Thriller,Morning,
4011,630,A,2024-02-24 03:00:00,14.36,1,0,3,Mobile,Series,Horror,Morning,
4012,427,B,2024-03-28 10:00:00,15.19,1,1,1,TV,Movie,Horror,Morning,
4013,313,B,2024-03-20 04:00:00,6.86,1,0,2,Mobile,Movie,Drama,Morning,
4014,187,B,2024-02-09 03:00:00,19.7,1,1,3,Mobile,Series,Drama,Morning,
4015,171,B,2024-03-20 06:00:00,16.94,1,1,0,Mobile,Series,Horror,Morning,
4016,752,A,2024-01-18 06:00:00,15.25,1,0,2,Laptop,Movie,Horror,Morning,
4017,552,A,2024-01-27 15:00:00,10.57,1,0,2,Mobile,Series,Horror,Afternoon,
4018,66,A,2024-01-21 20:00:00,9.86,1,0,2,Laptop,Movie,Action,Evening,
4019,884,A,2024-01-05 20:00:00,15.57,0,0,2,Mobile,Movie,Drama,Evening,UI Confusion
4020,831,B,2024-01-25 13:00:00,20.56,1,1,2,TV,Series,Action,Afternoon,
4021,733,A,2024-02-01 01:00:00,11.84,1,0,1,TV,Series,Action,Morning,
4022,409,B,2024-03-22 21:00:00,19.35,1,0,2,Laptop,Series,Thriller,Night,
4023,946,A,2024-01-11 07:00:00,9.4,1,1,0,TV,Series,Thriller,Morning,
4024,451,A,2024-01-16 13:00:00,19.12,1,1,1,TV,Series,Thriller,Afternoon,
4025,743,B,2024-03-06 08:00:00,14.47,0,0,0,Laptop,Series,Horror,Morning,Playback Error
4026,973,A,2024-01-18 12:00:00,7.31,1,1,1,TV,Movie,Drama,Afternoon,
4027,294,B,2024-03-28 23:00:00,5.0,1,0,1,Mobile,Movie,Drama,Night,
4028,225,B,2024-03-20 19:00:00,13.0,1,1,0,Mobile,Movie,Sci-Fi,Evening,
4029,916,B,2024-03-11 10:00:00,17.69,1,0,3,Mobile,Series,Drama,Morning,
4030,230,B,2024-02-14 02:00:00,14.69,1,1,0,Mobile,Series,Sci-Fi,Morning,
4031,533,B,2024-02-01 10:00:00,18.52,1,1,3,Mobile,Series,Horror,Morning,
4032,970,A,2024-02-27 07:00:00,9.65,1,1,1,Laptop,Series,Horror,Morning,
4033,229,B,2024-02-10 14:00:00,13.48,1,0,2,Laptop,Movie,Horror,Afternoon,
4034,287,A,2024-01-08 09:00:00,7.22,1,1,2,Mobile,Series,Thriller,Morning,
4035,725,A,2024-03-05 13:00:00,12.45,1,1,3,TV,Movie,Thriller,Afternoon,
4036,205,A,2024-02-11 21:00:00,14.73,0,0,5,TV,Series,Thriller,Night,No Interest
4037,890,A,2024-01-12 02:00:00,17.65,1,0,1,TV,Movie,Sci-Fi,Morning,
4038,830,B,2024-02-10 11:00:00,18.5,1,1,0,Mobile,Series,Thriller,Morning,
4039,773,A,2024-02-11 15:00:00,14.14,0,0,1,Mobile,Series,Drama,Afternoon,Playback Error
4040,546,B,2024-01-27 13:00:00,13.35,1,0,1,Mobile,Movie,Comedy,Afternoon,
4041,310,B,2024-01-08 23:00:00,13.21,1,1,2,Mobile,Movie,Drama,Night,
4042,143,A,2024-02-03 07:00:00,11.17,0,0,0,Mobile,Series,Thriller,Morning,No Interest
4043,818,B,2024-01-17 02:00:00,13.25,0,0,2,Mobile,Movie,Horror,Morning,Preview Too Short
4044,244,A,2024-02-27 00:00:00,12.18,0,0,3,Laptop,Movie,Action,Morning,Preview Too Short
4045,984,B,2024-01-27 09:00:00,15.34,1,1,1,TV,Series,Sci-Fi,Morning,
4046,844,B,2024-01-17 12:00:00,14.9,1,0,1,TV,Series,Thriller,Afternoon,
4047,391,B,2024-03-23 10:00:00,9.16,1,0,1,Mobile,Series,Comedy,Morning,
4048,665,B,2024-02-20 14:00:00,16.68,1,1,0,Mobile,Movie,Comedy,Afternoon,
4049,214,A,2024-01-09 14:00:00,11.08,1,0,3,Laptop,Series,Horror,Afternoon,
4050,64,B,2024-01-12 20:00:00,13.34,1,0,2,Mobile,Movie,Action,Evening,
4051,216,B,2024-02-01 22:00:00,10.22,1,0,2,Mobile,Movie,Drama,Night,
4052,7,A,2024-03-29 15:00:00,10.6,0,0,2,Mobile,Movie,Drama,Afternoon,Playback Error
4053,733,B,2024-02-13 06:00:00,19.46,1,0,3,Mobile,Series,Horror,Morning,
4054,105,B,2024-03-24 03:00:00,16.96,1,0,0,TV,Series,Comedy,Morning,
4055,261,A,2024-02-17 15:00:00,15.86,0,0,1,Mobile,Series,Drama,Afternoon,UI Confusion
4056,444,A,2024-02-26 21:00:00,10.39,1,1,3,Mobile,Movie,Action,Night,
4057,478,B,2024-01-09 19:00:00,7.73,1,1,1,TV,Movie,Horror,Evening,
4058,660,A,2024-02-18 13:00:00,9.23,1,0,0,Mobile,Series,Action,Afternoon,
4059,956,A,2024-03-18 23:00:00,11.18,1,0,4,Mobile,Movie,Horror,Night,
4060,64,A,2024-03-07 10:00:00,14.11,1,1,1,Laptop,Series,Sci-Fi,Morning,
4061,602,B,2024-01-23 16:00:00,12.22,1,0,2,Laptop,Series,Horror,Afternoon,
4062,122,B,2024-01-24 19:00:00,12.05,1,1,2,Mobile,Movie,Sci-Fi,Evening,
4063,369,B,2024-01-09 13:00:00,13.37,1,1,2,Mobile,Movie,Sci-Fi,Afternoon,
4064,721,A,2024-03-16 21:00:00,9.54,0,0,1,Laptop,Series,Thriller,Night,No Interest
4065,435,A,2024-02-18 05:00:00,8.34,0,0,2,TV,Series,Horror,Morning,Playback Error
4066,392,A,2024-02-28 05:00:00,6.77,0,0,3,Mobile,Movie,Sci-Fi,Morning,No Interest
4067,887,B,2024-03-04 01:00:00,13.28,1,1,0,TV,Movie,Thriller,Morning,
4068,848,A,2024-02-10 12:00:00,8.92,1,0,1,Laptop,Series,Sci-Fi,Afternoon,
4069,286,A,2024-02-14 14:00:00,11.79,1,1,1,TV,Movie,Drama,Afternoon,
4070,232,B,2024-02-26 18:00:00,10.13,1,1,0,Laptop,Movie,Comedy,Evening,
4071,602,B,2024-02-25 09:00:00,19.48,1,1,2,Mobile,Movie,Comedy,Morning,
4072,760,A,2024-02-08 10:00:00,13.31,0,0,5,Laptop,Series,Action,Morning,No Interest
4073,571,A,2024-03-30 03:00:00,12.49,1,1,2,Mobile,Series,Drama,Morning,
4074,573,B,2024-03-03 08:00:00,5.84,1,1,3,Mobile,Series,Thriller,Morning,
4075,406,B,2024-03-06 13:00:00,14.01,1,0,1,Mobile,Series,Sci-Fi,Afternoon,
4076,389,A,2024-02-03 01:00:00,17.66,1,1,1,TV,Series,Horror,Morning,
4077,19,A,2024-01-02 21:00:00,19.26,1,1,0,Laptop,Series,Comedy,Night,
4078,502,A,2024-03-08 07:00:00,7.27,1,1,3,Laptop,Series,Comedy,Morning,
4079,819,B,2024-02-17 15:00:00,10.49,0,0,0,Mobile,Series,Comedy,Afternoon,Playback Error
4080,515,B,2024-02-20 19:00:00,12.92,1,0,1,TV,Movie,Horror,Evening,
4081,728,B,2024-01-08 19:00:00,8.95,1,0,2,TV,Movie,Drama,Evening,
4082,912,A,2024-01-18 06:00:00,14.82,1,1,2,TV,Series,Drama,Morning,
4083,277,A,2024-03-18 07:00:00,17.66,1,1,3,Mobile,Movie,Sci-Fi,Morning,
4084,99,A,2024-02-17 18:00:00,19.18,1,0,0,Laptop,Series,Action,Evening,
4085,586,B,2024-01-26 09:00:00,16.09,1,1,0,Mobile,Movie,Sci-Fi,Morning,
4086,503,A,2024-01-23 01:00:00,9.85,0,0,3,Mobile,Series,Horror,Morning,Preview Too Short
4087,518,A,2024-01-19 06:00:00,15.23,0,0,2,Mobile,Movie,Drama,Morning,Playback Error
4088,568,A,2024-01-03 02:00:00,11.47,1,0,3,Mobile,Movie,Sci-Fi,Morning,
4089,647,A,2024-02-24 20:00:00,15.48,1,0,5,Mobile,Series,Sci-Fi,Evening,
4090,922,A,2024-02-06 07:00:00,14.37,1,1,1,Laptop,Series,Sci-Fi,Morning,
4091,165,B,2024-03-09 07:00:00,9.09,0,0,3,Mobile,Series,Action,Morning,Playback Error
4092,549,A,2024-01-25 18:00:00,8.29,0,0,2,TV,Movie,Thriller,Evening,No Interest
4093,798,A,2024-01-19 14:00:00,9.64,1,1,1,Mobile,Movie,Thriller,Afternoon,
4094,240,A,2024-03-25 03:00:00,15.73,1,1,2,Mobile,Series,Thriller,Morning,
4095,364,B,2024-03-22 22:00:00,13.0,1,0,1,Laptop,Movie,Drama,Night,
4096,800,B,2024-01-10 15:00:00,20.91,0,0,3,Laptop,Movie,Sci-Fi,Afternoon,Playback Error
4097,169,A,2024-03-19 03:00:00,8.02,0,0,0,Laptop,Series,Comedy,Morning,UI Confusion
4098,43,A,2024-01-26 22:00:00,5.0,1,1,3,Laptop,Movie,Thriller,Night,
4099,657,B,2024-03-02 10:00:00,11.71,0,0,1,TV,Movie,Drama,Morning,Preview Too Short
4100,537,B,2024-02-12 07:00:00,10.55,1,0,1,Mobile,Series,Drama,Morning,
4101,222,A,2024-01-07 20:00:00,5.0,1,1,2,TV,Series,Comedy,Evening,
4102,610,A,2024-01-22 02:00:00,8.69,0,0,3,Mobile,Movie,Drama,Morning,Preview Too Short
4103,427,A,2024-01-05 17:00:00,11.56,1,0,2,Mobile,Series,Comedy,Evening,
4104,742,A,2024-02-02 21:00:00,12.15,1,0,0,Mobile,Series,Sci-Fi,Night,
4105,699,A,2024-02-04 08:00:00,11.94,1,1,3,Laptop,Movie,Drama,Morning,
4106,315,B,2024-01-27 12:00:00,12.81,1,0,3,Mobile,Series,Action,Afternoon,
